"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Türkiye","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,14077.84,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,1.49,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,1.77,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.69,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,1.68,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,1.74,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.84,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,1.78,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,1.77,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,1.76,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,1.73,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,1.76,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,1.99,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.06,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.14,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.21,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,2.33,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,2.58,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.71,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,2.87,,
"HUN","Hungary","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,3,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,21882.94,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,22176.3,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,22048.01,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,21809.18,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,21642.72,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,21683.6,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,21933.89,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,21845.35,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,22927.75,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,22436.55,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,22325.38,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,22143.13,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,22557.86,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,22481.42,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,22355.91,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,22142.95,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,22116.32,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,21886.08,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,22007.16,,
"BEL","Belgium","EXR","In 2020 constant prices at 2020 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,22064.01,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,5.64,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,5.73,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,5.82,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,5.94,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,6.06,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,6.24,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,6.39,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,6.51,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,6.8,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,6.61,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,6.45,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,5.16,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,5.04,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,5.11,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,5.2,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,5.24,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,5.18,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,5.15,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,5.65,,
"GRC","Greece","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,5.77,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,7.11,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,7.61,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,7.79,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,8.23,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,8.61,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,8.79,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,9.03,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,9.02,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,9.13,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,9.03,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,8.9,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,8.88,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,8.84,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,8.91,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,9.14,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,9.95,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,10.01,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,10.2,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,10.51,,
"GBR","United Kingdom","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,11.01,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,6.55,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,6.34,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,6.43,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,6.45,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,6.37,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,6.55,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,6.85,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,6.74,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,6.64,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,6.46,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,6.46,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,6.62,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,6.75,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,6.72,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,7.18,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,7.49,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,7.89,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,8.29,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,8.22,,
"ISR","Israel","EXR","In 2020 constant prices at 2020 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,8.27,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,4673.53,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,5084.54,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,5250.64,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,5299.84,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,5506.28,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,5649.29,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,6002.82,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,6017.53,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,6508.39,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,6712.85,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6654.92,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,6629.97,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,6748.22,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,7039.34,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,7624.08,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,8168.14,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,8659.58,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,9321.06,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,9835.74,,
"SVK","Slovak Republic","PPP","In 2020 constant prices at 2020 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,10762.18,,
"BEL","Belgium","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,10.88,,
"BEL","Belgium","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,11.03,,
"BEL","Belgium","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,10.97,,
"BEL","Belgium","PPP","In 2020 constant prices at 2020 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,10.85,,
